LabVIEW Measurement,
Writer_Version,2
Reader_Version,2
Separator,Comma
Decimal_Separator,.
Multi_Headings,No
X_Columns,Multi
Time_Pref,Absolute
Operator,gaudettelab
Date,2014/05/13
Time,14:44:07.1781122499428898017
***End_of_Header***,
,
Channels,1,
Samples,1478,
Date,2014/05/13,
Time,15:06:16.2251293499428654566,
Y_Unit_Label,Volts,
X_Dimension,Time,
X0,0.0000000000000000E+0,
Delta_X,0.004000,
***End_of_Header***,,
X_Value,Dev1/ai0,Comment
1.140000,-1.595241
1.144000,-0.937586
1.148000,-0.592317
1.152000,-0.789613
1.156000,-0.806055
1.160000,-0.312814
1.164000,-0.016869
1.168000,-0.197724
1.172000,-0.444345
1.176000,0.196869
1.180000,2.564427
1.184000,8.187376
1.188000,21.159619
1.192000,35.792440
1.196000,47.778198
1.200000,54.371186
1.204000,57.330632
1.208000,58.826796
1.212000,59.468010
1.216000,58.892562
1.220000,57.314191
1.224000,55.505640
1.228000,53.253173
1.232000,50.129313
1.236000,46.430006
1.240000,41.744215
1.244000,34.773075
1.248000,24.168390
1.252000,13.465057
1.256000,5.951350
1.260000,1.446413
1.264000,-1.085558
1.268000,-2.417309
1.272000,-2.877668
1.276000,-2.367985
1.280000,-1.743213
1.284000,-1.529475
1.288000,-1.496592
1.292000,-1.085558
1.296000,-0.658082
1.300000,-0.575876
1.304000,-0.559434
1.308000,-0.181283
1.312000,0.344841
1.316000,0.459931
1.320000,0.246193
1.324000,0.410607
1.328000,0.739434
1.332000,0.690110
1.336000,0.591462
1.340000,2.383572
1.344000,7.759901
1.348000,19.975840
1.352000,34.641544
1.356000,47.153426
1.360000,55.160372
1.364000,59.122741
1.368000,60.586022
1.372000,61.046381
1.376000,61.062822
1.380000,60.339402
1.384000,58.645941
1.388000,56.294826
1.392000,53.598442
1.396000,50.638996
1.400000,46.512212
1.404000,40.050754
1.408000,30.810704
1.412000,18.874268
1.416000,10.094575
1.420000,3.715323
1.424000,0.032455
1.428000,-1.430827
1.432000,-1.989834
1.436000,-2.088482
1.440000,-1.989834
1.444000,-1.381503
1.448000,-0.954027
1.452000,-0.904703
1.456000,-0.806055
1.460000,-0.312814
1.464000,0.180428
1.468000,0.295517
1.472000,0.361283
1.476000,0.887407
1.480000,1.282000
1.484000,1.150469
1.488000,1.002496
1.492000,1.084703
1.496000,1.364206
1.500000,2.219158
1.504000,5.885584
1.508000,17.345221
1.512000,33.803034
1.516000,48.633149
1.520000,57.906080
1.524000,62.838489
1.528000,65.469108
1.532000,66.439148
1.536000,66.044555
1.540000,65.173163
1.544000,64.170240
1.548000,62.279483
1.552000,59.566658
1.556000,56.640095
1.560000,53.762856
1.564000,49.126390
1.568000,40.626202
1.572000,27.308692
1.576000,15.684642
1.580000,7.842107
1.584000,2.564427
1.588000,-0.658082
1.592000,-1.776096
1.596000,-1.496592
1.600000,-1.480151
1.604000,-1.529475
1.608000,-1.134882
1.612000,-0.608758
1.616000,-0.378579
1.620000,-0.559434
1.624000,-0.312814
1.628000,0.295517
1.632000,0.640786
1.636000,0.558579
1.640000,0.690110
1.644000,1.101145
1.648000,1.298441
1.652000,0.920289
1.656000,0.739434
1.660000,1.282000
1.664000,3.550909
1.668000,10.127458
1.672000,24.316363
1.676000,41.152326
1.680000,54.223214
1.684000,61.177911
1.688000,64.236005
1.692000,66.110321
1.696000,66.883065
1.700000,66.340500
1.704000,65.025191
1.708000,63.512585
1.712000,61.506739
1.716000,58.728148
1.720000,55.226137
1.724000,51.214444
1.728000,44.802310
1.732000,34.230509
1.736000,20.074489
1.740000,10.637141
1.744000,4.668922
1.748000,0.805200
1.752000,-1.480151
1.756000,-2.269337
1.760000,-1.792537
1.764000,-1.397944
1.768000,-1.365061
1.772000,-1.315737
1.776000,-0.789613
1.780000,-0.460786
1.784000,-0.477227
1.788000,-0.510110
1.792000,0.032455
1.796000,0.542138
1.800000,0.575021
1.804000,0.394165
1.808000,0.575021
1.812000,0.936731
1.816000,0.755876
1.820000,0.427048
1.824000,1.429972
1.828000,5.458108
1.832000,15.832615
1.836000,31.172414
1.840000,46.216268
1.844000,56.492122
1.848000,61.424532
1.852000,63.529027
1.856000,64.416860
1.860000,64.679922
1.864000,64.071592
1.868000,62.493221
1.872000,60.224312
1.876000,57.675901
1.880000,54.634248
1.884000,50.737644
1.888000,44.835193
1.892000,36.417212
1.896000,23.412087
1.900000,12.790961
1.904000,5.392343
1.908000,1.068262
1.912000,-1.052675
1.916000,-2.121365
1.920000,-2.351544
1.924000,-2.055599
1.928000,-1.463710
1.932000,-1.167765
1.936000,-1.233530
1.940000,-1.167765
1.944000,-0.658082
1.948000,-0.345696
1.952000,-0.395020
1.956000,-0.247048
1.960000,0.229752
1.964000,0.591462
1.968000,0.344841
1.972000,0.180428
1.976000,0.459931
1.980000,0.591462
1.984000,0.690110
1.988000,2.712399
1.992000,9.173859
1.996000,23.214791
2.000000,38.538148
2.004000,50.359493
2.008000,57.264867
2.012000,60.898408
2.016000,62.411014
2.020000,62.493221
2.024000,62.032862
2.028000,61.243677
2.032000,59.517334
2.036000,56.557888
2.040000,53.187408
2.044000,49.915576
2.048000,45.229786
2.052000,37.650314
2.056000,26.124913
2.060000,14.928339
2.064000,7.250218
2.068000,1.906772
2.072000,-1.069117
2.076000,-2.187130
2.080000,-2.039158
2.084000,-2.055599
2.088000,-2.022716
2.092000,-1.578799
2.096000,-1.019793
2.100000,-1.019793
2.104000,-1.167765
2.108000,-0.806055
2.112000,-0.263489
2.116000,-0.049752
2.120000,-0.164841
2.124000,0.016014
2.128000,0.459931
2.132000,0.558579
2.136000,0.213310
2.140000,0.131104
2.144000,0.459931
2.148000,1.775241
2.152000,5.326577
2.156000,15.503787
2.160000,30.909353
2.164000,44.835193
2.168000,53.582000
2.172000,58.037611
2.176000,60.421609
2.180000,61.605387
2.184000,61.243677
2.188000,60.109223
2.192000,58.859679
2.196000,56.886715
2.200000,53.598442
2.204000,49.751162
2.208000,45.788792
2.212000,39.984989
2.216000,30.827146
2.220000,18.019317
2.224000,9.239624
2.228000,3.616675
2.232000,0.098221
2.236000,-1.956951
2.240000,-2.565282
2.244000,-2.055599
2.248000,-1.710330
2.252000,-1.759654
2.256000,-1.611682
2.260000,-1.151324
2.264000,-0.740289
2.268000,-0.789613
2.272000,-0.838937
2.276000,-0.345696
2.280000,0.163986
2.284000,0.147545
2.288000,-0.000427
2.292000,0.279076
2.296000,0.640786
2.300000,0.443490
2.304000,0.032455
2.308000,0.673669
2.312000,3.452261
2.316000,10.193224
2.320000,23.724473
2.324000,38.472383
2.328000,49.915576
2.332000,56.261943
2.336000,59.089858
2.340000,60.388726
2.344000,60.997056
2.348000,60.536698
2.352000,59.024093
2.356000,56.968922
2.360000,54.519158
2.364000,51.329533
2.368000,47.334281
2.372000,42.089484
2.376000,34.740192
2.380000,23.395646
2.384000,12.758078
2.388000,5.375901
2.392000,1.051820
2.396000,-1.003351
2.400000,-2.203571
2.404000,-2.450192
2.408000,-2.154247
2.412000,-1.595241
2.416000,-1.299296
2.420000,-1.414386
2.424000,-1.233530
2.428000,-0.690965
2.432000,-0.542993
2.436000,-0.559434
2.440000,-0.345696
2.444000,0.163986
2.448000,0.443490
2.452000,0.246193
2.456000,0.163986
2.460000,0.410607
2.464000,0.575021
2.468000,0.427048
2.472000,1.660151
2.476000,6.395267
2.480000,18.035758
2.484000,32.767227
2.488000,45.394199
2.492000,53.713531
2.496000,58.234907
2.500000,60.092781
2.504000,60.503816
2.508000,60.355843
2.512000,59.714630
2.516000,58.103376
2.520000,55.439875
2.524000,52.398222
2.528000,49.109949
2.532000,44.900958
2.536000,38.094231
2.540000,28.459588
2.544000,16.671125
2.548000,8.318907
2.552000,2.597309
2.556000,-0.838937
2.560000,-2.121365
2.564000,-2.367985
2.568000,-2.565282
2.572000,-2.647489
2.576000,-2.220013
2.580000,-1.858303
2.584000,-2.006275
2.588000,-2.121365
2.592000,-1.808978
2.596000,-1.233530
2.600000,-1.069117
2.604000,-1.167765
2.608000,-0.937586
2.612000,-0.395020
2.616000,-0.411462
2.620000,-0.658082
2.624000,-0.674524
2.628000,-0.329255
2.632000,0.361283
2.636000,2.876813
2.640000,10.341196
2.644000,24.694514
2.648000,38.949183
2.652000,49.126390
2.656000,54.880868
2.660000,58.004728
2.664000,59.385803
2.668000,59.237830
2.672000,58.382879
2.676000,57.379956
2.680000,55.719378
2.684000,52.776373
2.688000,49.307245
2.692000,45.772351
2.696000,40.494671
2.700000,32.191779
2.704000,20.288226
2.708000,10.965968
2.712000,4.751129
2.716000,0.476372
2.720000,-2.022716
2.724000,-2.811902
2.728000,-2.499516
2.732000,-2.203571
2.736000,-2.088482
2.740000,-1.792537
2.744000,-1.184206
2.748000,-0.921144
2.752000,-1.085558
2.756000,-0.986910
2.760000,-0.378579
2.764000,0.032455
2.768000,0.016014
2.772000,-0.131958
2.776000,0.279076
2.780000,0.575021
2.784000,0.377724
2.788000,0.098221
2.792000,0.492814
2.796000,2.564427
2.800000,7.233777
2.804000,18.348145
2.808000,32.734345
2.812000,45.443523
2.816000,53.203849
2.820000,56.788067
2.824000,58.678824
2.828000,59.665306
2.832000,59.402244
2.836000,58.202024
2.840000,56.705860
2.844000,54.880868
2.848000,52.233808
2.852000,48.633149
2.856000,44.572131
2.860000,38.784769
2.864000,30.070843
2.868000,18.035758
2.872000,9.486245
2.876000,3.682440
2.880000,0.262634
2.884000,-1.743213
2.888000,-2.466633
2.892000,-2.220013
2.896000,-1.661006
2.900000,-1.463710
2.904000,-1.447268
2.908000,-1.036234
2.912000,-0.592317
2.916000,-0.493669
2.920000,-0.427903
2.924000,-0.082634
2.928000,0.509255
2.932000,0.739434
2.936000,0.575021
2.940000,0.657227
2.944000,1.002496
2.948000,1.150469
2.952000,0.870965
2.956000,1.462855
2.960000,5.145722
2.964000,14.994105
2.968000,29.972194
2.972000,44.522807
2.976000,54.995958
2.980000,60.635346
2.984000,63.085110
2.988000,63.923619
2.992000,64.219564
2.996000,63.907178
3.000000,62.526103
3.004000,60.405167
3.008000,58.185583
3.012000,55.834468
3.016000,52.628401
3.020000,47.761756
3.024000,40.116520
3.028000,28.426705
3.032000,16.440945
3.036000,7.842107
3.040000,2.597309
3.044000,-0.131958
3.048000,-1.365061
3.052000,-1.759654
3.056000,-1.743213
3.060000,-1.249972
3.064000,-0.756731
3.068000,-0.773172
3.072000,-0.773172
3.076000,-0.345696
3.080000,0.016014
3.084000,0.196869
3.088000,0.229752
3.092000,0.640786
3.096000,1.101145
3.100000,1.084703
3.104000,0.903848
3.108000,1.018938
3.112000,1.265558
3.116000,1.314882
3.120000,2.597309
3.124000,7.973638
3.128000,21.143178
3.132000,37.091308
3.136000,50.392375
3.140000,58.613059
3.144000,63.035786
3.148000,65.123839
3.152000,65.617080
3.156000,65.255370
3.160000,64.679922
3.164000,63.446820
3.168000,61.161470
3.172000,58.481528
3.176000,55.867350
3.180000,52.562636
3.184000,46.495771
3.188000,37.025542
3.192000,23.362763
3.196000,13.218436
3.200000,6.132205
3.204000,1.331324
3.208000,-1.019793
3.212000,-1.628123
3.216000,-1.611682
3.220000,-1.726772
3.224000,-1.496592
3.228000,-0.855379
3.232000,-0.608758
3.236000,-0.773172
3.240000,-0.674524
3.244000,-0.164841
3.248000,0.279076
3.252000,0.246193
3.256000,0.328400
3.260000,0.722993
3.264000,1.002496
3.268000,0.854524
3.272000,0.607903
3.276000,0.755876
3.280000,1.364206
3.284000,3.633116
3.288000,10.587817
3.292000,24.875369
3.296000,40.790616
3.300000,52.595518
3.304000,58.958327
3.308000,62.411014
3.312000,64.219564
3.316000,64.581274
3.320000,63.857854
3.324000,62.854931
3.328000,61.506739
3.332000,59.270713
3.336000,56.163295
3.340000,52.858580
3.344000,48.698914
3.348000,41.645567
3.352000,30.284580
3.356000,17.410986
3.360000,9.042328
3.364000,3.534468
3.368000,-0.099076
3.372000,-1.956951
3.376000,-2.104923
3.380000,-1.661006
3.384000,-1.595241
3.388000,-1.611682
3.392000,-1.200648
3.396000,-0.707407
3.400000,-0.690965
3.404000,-0.806055
3.408000,-0.526551
3.412000,0.163986
3.416000,0.344841
3.420000,0.131104
3.424000,0.279076
3.428000,0.739434
3.432000,0.722993
3.436000,0.311959
3.440000,0.295517
3.444000,1.577944
3.448000,5.277253
3.452000,14.731043
3.456000,29.281657
3.460000,43.865152
3.464000,53.762856
3.468000,58.613059
3.472000,60.931291
3.476000,62.180835
3.480000,62.526103
3.484000,61.654711
3.488000,60.142105
3.492000,58.366438
3.496000,56.081088
3.500000,52.743491
3.504000,48.600266
3.508000,43.026642
3.512000,35.003254
3.516000,22.129660
3.520000,11.738713
3.524000,4.964867
3.528000,1.101145
3.532000,-1.151324
3.536000,-2.302220
3.540000,-2.384427
3.544000,-1.776096
3.548000,-1.414386
3.552000,-1.447268
3.556000,-1.365061
3.560000,-0.871820
3.564000,-0.575876
3.568000,-0.641641
3.572000,-0.575876
3.576000,-0.049752
3.580000,0.361283
3.584000,0.295517
3.588000,0.131104
3.592000,0.344841
3.596000,0.657227
3.600000,0.459931
3.604000,0.361283
3.608000,2.284923
3.612000,7.891432
3.616000,20.156695
3.620000,34.510013
3.624000,46.890364
3.628000,54.716455
3.632000,58.695265
3.636000,60.174988
3.640000,60.733995
3.644000,60.799760
3.648000,59.961250
3.652000,58.202024
3.656000,55.752261
3.660000,53.072318
3.664000,49.751162
3.668000,44.999607
3.672000,38.012025
3.676000,28.130761
3.680000,16.408063
3.684000,7.957197
3.688000,2.367130
3.692000,-0.542993
3.696000,-1.743213
3.700000,-2.121365
3.704000,-2.236454
3.708000,-1.940509
3.712000,-1.315737
3.716000,-1.101999
3.720000,-1.266413
3.724000,-1.134882
3.728000,-0.608758
3.732000,-0.329255
3.736000,-0.362138
3.740000,-0.197724
3.744000,0.279076
3.748000,0.575021
3.752000,0.295517
3.756000,0.180428
3.760000,0.443490
3.764000,0.607903
3.768000,1.018938
3.772000,3.633116
3.776000,11.640065
3.780000,25.713879
3.784000,39.606837
3.788000,49.636072
3.792000,55.686495
3.796000,58.941886
3.800000,60.092781
3.804000,59.994133
3.808000,59.550216
3.812000,58.678824
3.816000,56.853832
3.820000,54.009476
3.824000,50.836292
3.828000,47.317839
3.832000,42.105926
3.836000,34.000330
3.840000,22.146101
3.844000,12.297719
3.848000,5.490991
3.852000,0.953172
3.856000,-1.545917
3.860000,-2.154247
3.864000,-1.907627
3.868000,-1.891185
3.872000,-1.924068
3.876000,-1.381503
3.880000,-0.921144
3.884000,-0.921144
3.888000,-1.069117
3.892000,-0.690965
3.896000,-0.115517
3.900000,0.065338
3.904000,-0.115517
3.908000,0.147545
3.912000,0.575021
3.916000,0.575021
3.920000,0.262634
3.924000,0.229752
3.928000,0.607903
3.932000,2.071186
3.936000,6.049998
3.940000,16.934187
3.944000,31.534125
3.948000,44.309069
3.952000,52.316015
3.956000,56.689419
3.960000,59.106299
3.964000,60.142105
3.968000,59.813278
3.972000,58.793914
3.976000,57.593694
3.980000,55.768702
3.984000,52.825698
3.988000,49.159273
3.992000,45.081813
3.996000,39.179362
4.000000,29.906429
4.004000,17.410986
4.008000,8.894355
4.012000,3.534468
4.016000,0.065338
4.020000,-1.907627
4.024000,-2.384427
4.028000,-1.907627
4.032000,-1.644565
4.036000,-1.628123
4.040000,-1.480151
4.044000,-0.954027
4.048000,-0.690965
4.052000,-0.838937
4.056000,-0.756731
4.060000,-0.197724
4.064000,0.262634
4.068000,0.131104
4.072000,-0.000427
4.076000,0.295517
4.080000,0.443490
4.084000,0.131104
4.088000,-0.378579
4.092000,0.131104
4.096000,2.695958
4.100000,8.631293
4.104000,21.208943
4.108000,35.299198
4.112000,46.775274
4.116000,53.516235
4.120000,56.771626
4.124000,58.432203
4.128000,59.221389
4.132000,59.040534
4.136000,57.708783
4.140000,56.048205
4.144000,54.124566
4.148000,51.247326
4.152000,47.416488
4.156000,42.434753
4.160000,35.430729
4.164000,24.776721
4.168000,13.547264
4.172000,6.017115
4.176000,1.462855
4.180000,-1.069117
4.184000,-2.499516
4.188000,-3.009199
4.192000,-2.614606
4.196000,-1.973392
4.200000,-1.710330
4.204000,-1.693889
4.208000,-1.480151
4.212000,-1.036234
4.216000,-0.871820
4.220000,-0.954027
4.224000,-0.658082
4.228000,-0.131958
4.232000,0.081779
4.236000,-0.099076
4.240000,-0.082634
4.244000,0.279076
4.248000,0.394165
4.252000,0.147545
4.256000,0.986055
4.260000,4.455185
4.264000,12.774519
4.268000,25.598790
4.272000,38.357293
4.276000,48.139908
4.280000,53.877945
4.284000,56.459240
4.288000,57.412839
4.292000,57.593694
4.296000,57.297749
4.300000,56.064647
4.304000,54.075241
4.308000,51.773450
4.312000,49.192155
4.316000,45.476406
4.320000,40.083637
4.324000,32.520607
4.328000,22.080336
4.332000,12.610106
4.336000,5.425226
4.340000,0.854524
4.344000,-1.266413
4.348000,-2.039158
4.352000,-2.433751
4.356000,-2.417309
4.360000,-1.743213
4.364000,-1.134882
4.368000,-1.134882
4.372000,-1.217089
4.376000,-0.756731
4.380000,-0.263489
4.384000,-0.082634
4.388000,-0.115517
4.392000,0.295517
4.396000,0.788758
4.400000,0.805200
4.404000,0.624345
4.408000,0.673669
4.412000,1.002496
4.416000,1.216234
4.420000,2.843930
4.424000,8.236700
4.428000,21.011647
4.432000,35.628026
4.436000,47.564460
4.440000,54.979517
4.444000,59.188506
4.448000,61.128587
4.452000,61.572504
4.456000,61.145029
4.460000,60.602464
4.464000,59.451568
4.468000,57.248425
4.472000,54.634248
4.476000,51.987188
4.480000,48.649590
4.484000,42.516960
4.488000,33.194703
4.492000,20.534847
4.496000,11.442768
4.500000,4.866219
4.504000,0.640786
4.508000,-1.217089
4.512000,-1.447268
4.516000,-1.348620
4.520000,-1.545917
4.524000,-1.167765
4.528000,-0.625200
4.532000,-0.296372
4.536000,-0.460786
4.540000,-0.362138
4.544000,0.196869
4.548000,0.673669
4.552000,0.690110
4.556000,0.772317
4.560000,1.199793
4.564000,1.495737
4.568000,1.347765
4.572000,1.117586
4.576000,1.216234
4.580000,1.841006
4.584000,4.159240
4.588000,11.344120
4.592000,25.434376
4.596000,40.955030
4.600000,52.694167
4.604000,59.221389
4.608000,62.723400
4.612000,64.712805
