LabVIEW Measurement,
Writer_Version,2
Reader_Version,2
Separator,Comma
Decimal_Separator,.
Multi_Headings,No
X_Columns,Multi
Time_Pref,Absolute
Operator,gaudettelab
Date,2014/09/16
Time,10:00:00.5388983499427029888
***End_of_Header***,
,
Channels,1,
Samples,1478,
Date,2014/09/16,
Time,10:44:26.8074001499425639602,
Y_Unit_Label,Volts,
X_Dimension,Time,
X0,0.0000000000000000E+0,
Delta_X,0.004000,
***End_of_Header***,,
X_Value,Dev1/ai0,Comment
5.140000,3.518811
5.144000,4.258673
5.148000,4.916328
5.152000,5.146507
5.156000,5.623307
5.160000,6.428934
5.164000,6.741321
5.168000,6.511141
5.172000,6.248079
5.176000,6.659114
5.180000,10.226892
5.184000,20.305453
5.188000,36.911238
5.192000,53.714317
5.196000,65.831603
5.200000,72.523238
5.204000,76.913081
5.208000,79.856085
5.212000,81.861930
5.216000,82.486702
5.220000,81.944137
5.224000,81.171393
5.228000,80.119146
5.232000,78.310597
5.236000,76.058130
5.240000,74.134491
5.244000,72.490355
5.248000,70.287213
5.252000,66.850968
5.256000,60.964959
5.260000,50.919284
5.264000,32.570716
5.268000,20.700046
5.272000,11.525760
5.276000,6.083666
5.280000,2.663860
5.284000,0.526482
5.288000,-0.542208
5.292000,-0.854594
5.296000,-0.542208
5.300000,-0.213380
5.304000,-0.016084
5.308000,0.427833
5.312000,1.101930
5.316000,1.348550
5.320000,1.348550
5.324000,1.644495
5.328000,2.335033
5.332000,2.515888
5.336000,2.548770
5.340000,3.009129
5.344000,3.748991
5.348000,4.192908
5.352000,4.406646
5.356000,4.916328
5.360000,5.869928
5.364000,6.363169
5.368000,6.461817
5.372000,6.428934
5.376000,6.511141
5.380000,6.544024
5.384000,8.434782
5.388000,16.326641
5.392000,32.028151
5.396000,49.423120
5.400000,62.773509
5.404000,70.451626
5.408000,75.762186
5.412000,79.395726
5.416000,81.270041
5.420000,81.977020
5.424000,82.092109
5.428000,81.697517
5.432000,80.431532
5.436000,78.442128
5.440000,76.518489
5.444000,75.005883
5.448000,73.049361
5.452000,70.583157
5.456000,67.788125
5.460000,63.332516
5.464000,54.404854
5.468000,36.319349
5.472000,23.725258
5.476000,13.926200
5.480000,7.563389
5.484000,3.321515
5.488000,0.888192
5.492000,-0.114732
5.496000,-0.509325
5.500000,-0.788828
5.504000,-0.640856
5.508000,0.049682
5.512000,0.707337
5.516000,0.904633
5.520000,0.953957
5.524000,1.364992
5.528000,1.973322
5.532000,2.170619
5.536000,2.121295
5.540000,2.433681
5.544000,3.173543
5.548000,3.617460
5.552000,3.781873
5.556000,4.209349
5.560000,5.047859
5.564000,5.738397
5.568000,5.968576
5.572000,6.264521
5.576000,6.757762
5.580000,6.757762
5.584000,6.346728
5.588000,6.905734
5.592000,12.808187
5.596000,26.175023
5.600000,43.372696
5.604000,58.301458
5.608000,68.199159
5.612000,74.413994
5.616000,78.211949
5.620000,80.250677
5.624000,81.746841
5.628000,82.420937
5.632000,81.944137
5.636000,80.530180
5.640000,79.001134
5.644000,77.521411
5.648000,75.614214
5.652000,73.411071
5.656000,71.290136
5.660000,69.169200
5.664000,65.453452
5.668000,57.906865
5.672000,44.556475
5.676000,28.131546
5.680000,17.313123
5.684000,9.371940
5.688000,4.423087
5.692000,1.743143
5.696000,0.411392
5.700000,-0.492884
5.704000,-1.051890
5.708000,-0.673739
5.712000,0.181213
5.716000,0.493599
5.720000,0.510040
5.724000,0.953957
5.728000,1.628054
5.732000,1.841791
5.736000,1.792467
5.740000,2.071971
5.744000,2.696743
5.748000,3.074894
5.752000,3.222867
5.756000,3.535253
5.760000,4.340880
5.764000,4.965652
5.768000,5.261597
5.772000,5.738397
5.776000,6.445376
5.780000,6.839969
5.784000,6.724879
5.788000,6.264521
5.792000,6.560465
5.796000,10.358423
5.800000,20.469867
5.804000,36.845473
5.808000,53.352607
5.812000,65.453452
5.816000,72.276617
5.820000,76.633578
5.824000,79.494375
5.828000,81.598869
5.832000,82.256523
5.836000,81.730399
5.840000,80.908332
5.844000,79.888967
5.848000,78.228390
5.852000,75.943041
5.856000,73.904312
5.860000,72.276617
5.864000,70.155682
5.868000,66.801644
5.872000,60.915635
5.876000,50.968608
5.880000,32.718689
5.884000,20.913784
5.888000,11.591525
5.892000,6.034341
5.896000,2.877598
5.900000,0.789544
5.904000,-0.509325
5.908000,-0.871035
